Date,Close
2009-09-04,229.79
2009-09-08,228.45
2009-09-09,231.12
2009-09-10,234.59
2009-09-11,235.19
2009-09-14,236.67
2009-09-15,237.88
2009-09-16,243.23
2009-09-17,244.94
2009-09-18,244.81
2009-09-21,247.57
2009-09-22,248.6
2009-09-23,248.3
2009-09-24,247.46
2009-09-25,245.32
2009-09-28,248.33
2009-09-29,248.33
2009-09-30,247.0
2009-10-01,242.69
2009-10-02,241.39
2009-10-05,243.35
2009-10-06,248.44
2009-10-07,257.8
2009-10-08,256.13
2009-10-09,257.16
2009-10-12,261.04
2009-10-13,262.07
2009-10-14,266.66
2009-10-15,263.97
2009-10-16,273.9
2009-10-19,275.01
2009-10-20,274.83
2009-10-21,274.52
2009-10-22,276.01
2009-10-23,275.81
2009-10-26,276.07
2009-10-27,273.12
2009-10-28,269.14
2009-10-29,274.5
2009-10-30,267.06
2009-11-02,266.0
2009-11-03,267.64
2009-11-04,269.16
2009-11-05,273.3
2009-11-06,274.52
2009-11-09,280.2
2009-11-10,282.32
2009-11-11,284.21
2009-11-12,282.86
2009-11-13,284.96
2009-11-16,287.06
2009-11-17,287.67
2009-11-18,287.25
2009-11-19,285.43
2009-11-20,283.92
2009-11-23,290.09
2009-11-24,290.46
2009-11-25,291.78
2009-11-27,288.8
2009-11-30,290.41
2009-12-01,293.83
2009-12-02,292.66
2009-12-03,291.78
2009-12-04,291.41
2009-12-07,292.03
2009-12-08,292.43
2009-12-09,293.41
2009-12-10,294.65
2009-12-11,294.15
2009-12-14,296.75
2009-12-15,295.46
2009-12-16,297.76
2009-12-17,295.86
2009-12-18,297.1
2009-12-21,298.22
2009-12-22,299.44
2009-12-23,304.7
2009-12-24,308.09
2009-12-28,310.27
2009-12-29,308.54
2009-12-30,310.2
2009-12-31,308.83
2010-01-04,312.2
2010-01-05,310.83
2010-01-06,302.99
2010-01-07,295.94
2010-01-08,299.89
2010-01-11,299.43
2010-01-12,294.14
2010-01-13,292.45
2010-01-14,293.82
2010-01-15,288.92
2010-01-19,292.71
2010-01-20,289.12
2010-01-21,290.4
2010-01-22,273.98
2010-01-25,268.99
2010-01-26,270.2
2010-01-27,270.04
2010-01-28,266.15
2010-01-29,263.98
2010-02-01,265.51
2010-02-02,264.57
2010-02-03,269.4
2010-02-04,262.41
2010-02-05,264.65
2010-02-08,265.74
2010-02-09,267.22
2010-02-10,266.23
2010-02-11,267.2
2010-02-12,265.56
2010-02-16,269.64
2010-02-17,268.1
2010-02-18,270.6
2010-02-19,269.37
2010-02-22,270.39
2010-02-23,266.54
2010-02-24,264.74
2010-02-25,262.23
2010-02-26,262.42
2010-03-01,265.35
2010-03-02,269.52
2010-03-03,271.64
2010-03-04,276.26
2010-03-05,281.05
2010-03-08,280.19
2010-03-09,279.05
2010-03-10,287.15
2010-03-11,289.48
2010-03-12,288.69
2010-03-15,280.54
2010-03-16,281.54
2010-03-17,281.72
2010-03-18,282.14
2010-03-19,278.95
2010-03-22,277.71
2010-03-23,273.47
2010-03-24,277.62
2010-03-25,280.39
2010-03-26,280.29
2010-03-29,280.17
2010-03-30,282.3
2010-03-31,282.5
2010-04-01,283.34
2010-04-05,284.44
2010-04-06,283.05
2010-04-07,280.72
2010-04-08,282.69
2010-04-09,282.05
2010-04-12,285.3
2010-04-13,292.29
2010-04-14,293.4
2010-04-15,296.54
2010-04-16,274.05
2010-04-19,274.02
2010-04-20,276.48
2010-04-21,276.12
2010-04-22,272.51
2010-04-23,271.48
2010-04-26,264.83
2010-04-27,263.54
2010-04-28,263.61
2010-04-29,265.01
2010-04-30,261.87
2010-05-03,264.31
2010-05-04,252.24
2010-05-05,253.93
2010-05-06,248.4
2010-05-07,245.65
2010-05-10,259.85
2010-05-11,253.57
2010-05-12,251.75
2010-05-13,254.49
2010-05-14,252.82
2010-05-17,253.04
2010-05-18,248.25
2010-05-19,246.29
2010-05-20,236.62
2010-05-21,235.14
2010-05-24,237.69
2010-05-25,237.64
2010-05-26,236.85
2010-05-27,244.31
2010-05-28,241.91
2010-06-01,240.28
2010-06-02,245.76
2010-06-03,251.86
2010-06-04,248.43
2010-06-07,241.85
2010-06-08,241.48
2010-06-09,236.12
2010-06-10,242.6
2010-06-11,243.34
2010-06-14,240.69
2010-06-15,248.07
2010-06-16,249.7
2010-06-17,249.11
2010-06-18,249.08
2010-06-21,243.37
2010-06-22,242.22
2010-06-23,240.12
2010-06-24,236.66
2010-06-25,235.46
2010-06-28,235.16
2010-06-29,226.28
2010-06-30,221.64
2010-07-01,218.92
2010-07-02,217.46
2010-07-06,217.22
2010-07-07,224.26
2010-07-08,227.43
2010-07-09,232.87
2010-07-12,237.03
2010-07-13,243.69
2010-07-14,244.75
2010-07-15,246.09
2010-07-16,228.95
2010-07-19,232.22
2010-07-20,239.9
2010-07-21,237.86
2010-07-22,241.5
2010-07-23,244.11
2010-07-26,243.57
2010-07-27,245.4
2010-07-28,241.27
2010-07-29,241.59
2010-07-30,241.52
2010-08-02,244.29
2010-08-03,244.0
2010-08-04,252.21
2010-08-05,253.1
2010-08-06,249.18
2010-08-09,251.73
2010-08-10,250.91
2010-08-11,244.95
2010-08-12,245.09
2010-08-13,242.27
2010-08-16,241.89
2010-08-17,244.34
2010-08-18,240.17
2010-08-19,233.11
2010-08-20,230.15
2010-08-23,231.17
2010-08-24,224.85
2010-08-25,226.46
2010-08-26,224.65
2010-08-27,228.56
2010-08-30,225.5
2010-08-31,224.17
2010-09-01,229.31
2010-09-02,230.73
2010-09-03,234.27
2010-09-07,231.33
2010-09-08,234.41
2010-09-09,237.2
2010-09-10,237.18
2010-09-13,240.23
2010-09-14,239.32
2010-09-15,239.42
2010-09-16,239.63
2010-09-17,244.16
2010-09-20,253.19
2010-09-21,255.77
2010-09-22,257.04
2010-09-23,255.78
2010-09-24,262.66
2010-09-27,264.21
2010-09-28,262.6
2010-09-29,262.86
2010-09-30,261.91
2010-10-01,261.83
2010-10-04,260.2
2010-10-05,268.11
2010-10-06,266.18
2010-10-07,264.02
2010-10-08,267.17
2010-10-11,268.41
2010-10-12,269.68
2010-10-13,270.64
2010-10-14,269.46
2010-10-15,299.6
2010-10-18,307.7
2010-10-19,302.78
2010-10-20,302.85
2010-10-21,304.85
2010-10-22,305.12
2010-10-25,307.1
2010-10-26,308.14
2010-10-27,307.08
2010-10-28,308.14
2010-10-29,305.7
2010-11-01,306.35
2010-11-02,306.65
2010-11-03,308.93
2010-11-04,310.97
2010-11-05,311.37
2010-11-08,312.21
2010-11-09,311.24
2010-11-10,310.28
2010-11-11,307.44
2010-11-12,300.52
2010-11-15,296.62
2010-11-16,290.77
2010-11-17,290.69
2010-11-18,297.17
2010-11-19,294.31
2010-11-22,294.51
2010-11-23,290.42
2010-11-24,296.37
2010-11-26,293.9
2010-11-29,289.97
2010-11-30,276.82
2010-12-01,281.12
2010-12-02,284.84
2010-12-03,285.43
2010-12-06,288.1
2010-12-07,292.47
2010-12-08,294.17
2010-12-09,294.65
2010-12-10,295.0
2010-12-13,296.2
2010-12-14,296.34
2010-12-15,294.05
2010-12-16,294.75
2010-12-17,294.3
2010-12-20,296.42
2010-12-21,300.41
2010-12-22,301.61
2010-12-23,300.99
2010-12-27,300.07
2010-12-28,298.34
2010-12-29,299.38
2010-12-30,298.31
2010-12-31,295.88
2011-01-03,301.05
2011-01-04,299.94
2011-01-05,303.4
2011-01-06,305.6
2011-01-07,307.07
2011-01-10,305.96
2011-01-11,306.85
2011-01-12,307.28
2011-01-13,307.19
2011-01-14,310.92
2011-01-18,318.62
2011-01-19,314.7
2011-01-20,312.21
2011-01-21,304.77
2011-01-24,304.4
2011-01-25,308.8
2011-01-26,307.1
2011-01-27,307.24
2011-01-28,299.37
2011-01-31,299.06
2011-02-01,304.38
2011-02-02,304.86
2011-02-03,303.94
2011-02-04,304.35
2011-02-07,306.0
2011-02-08,308.04
2011-02-09,307.1
2011-02-10,307.07
2011-02-11,311.08
2011-02-14,312.9
2011-02-15,310.91
2011-02-16,310.94
2011-02-17,311.46
2011-02-18,313.86
2011-02-22,303.97
2011-02-23,304.52
2011-02-24,303.27
2011-02-25,303.88
2011-02-28,305.55
2011-03-01,299.26
2011-03-02,299.27
2011-03-03,303.64
2011-03-04,299.19
2011-03-07,294.73
2011-03-08,295.05
2011-03-09,294.78
2011-03-10,289.07
2011-03-11,287.28
2011-03-14,283.93
2011-03-15,283.72
2011-03-16,277.51
2011-03-17,279.63
2011-03-18,279.48
2011-03-21,287.17
2011-03-22,287.58
2011-03-23,289.99
2011-03-24,292.35
2011-03-25,288.79
2011-03-28,286.61
2011-03-29,289.78
2011-03-30,289.83
2011-03-31,292.28
2011-04-01,294.8
2011-04-04,292.74
2011-04-05,283.48
2011-04-06,286.02
2011-04-07,288.92
2011-04-08,288.0
2011-04-11,287.61
2011-04-12,284.24
2011-04-13,287.06
2011-04-14,288.17
2011-04-15,264.36
2011-04-18,262.44
2011-04-19,259.79
2011-04-20,261.88
2011-04-21,261.57
2011-04-25,261.54
2011-04-26,265.42
2011-04-27,267.88
2011-04-28,267.98
2011-04-29,271.03
2011-05-02,268.27
2011-05-03,265.95
2011-05-04,266.89
2011-05-05,266.14
2011-05-06,266.65
2011-05-09,267.84
2011-05-10,270.32
2011-05-11,266.73
2011-05-12,266.53
2011-05-13,263.79
2011-05-16,258.24
2011-05-17,264.24
2011-05-18,263.92
2011-05-19,264.63
2011-05-20,261.04
2011-05-23,258.23
2011-05-24,258.16
2011-05-25,258.86
2011-05-26,258.1
2011-05-27,259.48
2011-05-31,263.52
2011-06-01,261.82
2011-06-02,263.04
2011-06-03,260.56
2011-06-06,259.56
2011-06-07,258.55
2011-06-08,258.62
2011-06-09,257.4
2011-06-10,253.8
2011-06-13,251.42
2011-06-14,253.24
2011-06-15,250.54
2011-06-16,249.25
2011-06-17,241.6
2011-06-20,241.39
2011-06-21,245.58
2011-06-22,242.6
2011-06-23,239.21
2011-06-24,236.55
2011-06-27,240.5
2011-06-28,245.9
2011-06-29,247.86
2011-06-30,252.24
2011-07-01,259.54
2011-07-05,265.23
2011-07-06,266.68
2011-07-07,272.28
2011-07-08,265.0
2011-07-11,262.66
2011-07-12,266.01
2011-07-13,268.12
2011-07-14,263.48
2011-07-15,297.69
2011-07-18,296.36
2011-07-19,300.15
2011-07-20,296.56
2011-07-21,302.36
2011-07-22,307.96
2011-07-25,308.33
2011-07-26,310.1
2011-07-27,302.48
2011-07-28,304.33
2011-07-29,300.72
2011-08-01,302.25
2011-08-02,295.09
2011-08-03,299.46
2011-08-04,287.68
2011-08-05,288.44
2011-08-08,271.99
2011-08-09,285.63
2011-08-10,273.48
2011-08-11,280.02
2011-08-12,280.83
2011-08-15,277.57
2011-08-16,268.49
2011-08-17,265.58
2011-08-18,251.5
2011-08-19,244.54
2011-08-22,248.15
2011-08-23,258.44
2011-08-24,260.67
2011-08-25,259.05
2011-08-26,262.45
2011-08-29,268.53
2011-08-30,269.34
2011-08-31,269.47
2011-09-01,265.26
2011-09-02,261.44
2011-09-06,260.12
2011-09-07,266.02
2011-09-08,266.48
2011-09-09,261.45
2011-09-12,264.07
2011-09-13,263.77
2011-09-14,265.04
2011-09-15,270.27
2011-09-16,272.32
2011-09-19,272.31
2011-09-20,272.29
2011-09-21,268.59
2011-09-22,259.36
2011-09-23,261.77
2011-09-26,264.95
2011-09-27,268.66
2011-09-28,263.43
2011-09-29,262.77
2011-09-30,256.56
2011-10-03,246.83
2011-10-04,250.01
2011-10-05,251.41
2011-10-06,256.39
2011-10-07,256.6
2011-10-10,267.58
2011-10-11,270.58
2011-10-12,273.23
2011-10-13,278.45
2011-10-14,294.74
2011-10-17,290.12
2011-10-18,294.15
2011-10-19,289.27
2011-10-20,290.75
2011-10-21,294.14
2011-10-24,297.1
2011-10-25,290.49
2011-10-26,292.06
2011-10-27,298.22
2011-10-28,298.95
2011-10-31,295.21
2011-11-01,288.24
2011-11-02,291.32
2011-11-03,297.63
2011-11-04,296.96
2011-11-07,303.03
2011-11-08,305.03
2011-11-09,299.35
2011-11-10,296.43
2011-11-11,303.04
2011-11-14,305.36
2011-11-15,307.13
2011-11-16,304.59
2011-11-17,299.31
2011-11-18,296.33
2011-11-21,289.39
2011-11-22,288.92
2011-11-23,283.99
2011-11-25,280.45
2011-11-28,293.0
2011-11-29,290.38
2011-11-30,298.58
2011-12-01,305.74
2011-12-02,309.02
2011-12-05,311.66
2011-12-06,310.72
2011-12-07,310.53
2011-12-08,306.87
2011-12-09,312.54
2011-12-12,311.53
2011-12-13,311.65
2011-12-14,307.88
2011-12-15,308.61
2011-12-16,311.81
2011-12-19,309.75
2011-12-20,314.01
2011-12-21,311.74
2011-12-22,313.67
2011-12-23,315.39
2011-12-27,318.93
2011-12-28,318.66
2011-12-29,320.0
2011-12-30,321.74
2012-01-03,331.46
2012-01-04,332.89
2012-01-05,328.27
2012-01-06,323.8
2012-01-09,310.07
2012-01-10,310.41
2012-01-11,311.81
2012-01-12,313.64
2012-01-13,311.33
2012-01-17,313.12
2012-01-18,315.27
2012-01-19,318.59
2012-01-20,291.9
2012-01-23,291.67
2012-01-24,289.38
2012-01-25,283.68
2012-01-26,282.99
2012-01-27,288.91
2012-01-30,287.77
2012-01-31,288.97
2012-02-01,289.33
2012-02-02,291.46
2012-02-03,297.05
2012-02-06,303.41
2012-02-07,302.25
2012-02-08,303.79
2012-02-09,304.59
2012-02-10,301.82
2012-02-13,304.96
2012-02-14,303.74
2012-02-15,301.65
2012-02-16,302.13
2012-02-17,301.19
2012-02-21,305.85
2012-02-22,302.83
2012-02-23,301.92
2012-02-24,303.81
2012-02-27,303.52
2012-02-28,308.04
2012-02-29,307.97
2012-03-01,310.04
2012-03-02,309.47
2012-03-05,305.98
2012-03-06,301.35
2012-03-07,302.27
2012-03-08,302.44
2012-03-09,299.0
2012-03-12,301.45
2012-03-13,307.74
2012-03-14,306.84
2012-03-15,309.41
2012-03-16,311.35
2012-03-19,315.81
2012-03-20,315.56
2012-03-21,318.8
2012-03-22,321.82
2012-03-23,320.1
2012-03-26,323.45
2012-03-27,322.3
2012-03-28,326.66
2012-03-29,322.99
2012-03-30,319.42
2012-04-02,322.25
2012-04-03,320.11
2012-04-04,316.39
2012-04-05,314.98
2012-04-09,314.24
2012-04-10,312.26
2012-04-11,316.79
2012-04-12,324.29
2012-04-13,311.13
2012-04-16,301.9
2012-04-17,303.65
2012-04-18,302.59
2012-04-19,298.53
2012-04-20,296.92
2012-04-23,297.68
2012-04-24,299.51
2012-04-25,303.72
2012-04-26,306.59
2012-04-27,306.34
2012-04-30,301.3
2012-05-01,301.09
2012-05-02,302.5
2012-05-03,304.37
2012-05-04,297.37
2012-05-07,302.64
2012-05-08,305.25
2012-05-09,303.44
2012-05-10,305.68
2012-05-11,301.48
2012-05-14,300.87
2012-05-15,304.41
2012-05-16,313.29
2012-05-17,310.36
2012-05-18,299.08
2012-05-21,305.91
2012-05-22,299.28
2012-05-23,303.59
2012-05-24,300.7
2012-05-25,294.66
2012-05-29,296.06
2012-05-30,293.02
2012-05-31,289.35
2012-06-01,284.42
2012-06-04,288.21
2012-06-05,284.14
2012-06-06,289.2
2012-06-07,288.04
2012-06-08,289.14
2012-06-11,283.19
2012-06-12,281.49
2012-06-13,279.5
2012-06-14,278.48
2012-06-15,281.2
2012-06-18,284.36
2012-06-19,289.68
2012-06-20,287.68
2012-06-21,281.55
2012-06-22,284.67
2012-06-25,279.3
2012-06-26,281.29
2012-06-27,283.59
2012-06-28,281.1
2012-06-29,288.95
2012-07-02,289.15
2012-07-03,292.82
2012-07-05,296.85
2012-07-06,291.9
2012-07-09,291.91
2012-07-10,289.76
2012-07-11,284.53
2012-07-12,284.17
2012-07-13,287.18
2012-07-16,286.39
2012-07-17,287.29
2012-07-18,289.3
2012-07-19,295.42
2012-07-20,304.27
2012-07-23,306.61
2012-07-24,302.65
2012-07-25,302.86
2012-07-26,305.53
2012-07-27,316.29
2012-07-30,314.97
2012-07-31,315.3
2012-08-01,315.16
2012-08-02,313.2
2012-08-03,319.47
2012-08-06,320.21
2012-08-07,319.07
2012-08-08,319.92
2012-08-09,319.98
2012-08-10,319.8
2012-08-13,328.77
2012-08-14,333.08
2012-08-15,332.52
2012-08-16,335.18
2012-08-17,337.31
2012-08-20,336.51
2012-08-21,333.5
2012-08-22,337.33
2012-08-23,337.14
2012-08-24,338.05
2012-08-27,333.36
2012-08-28,337.36
2012-08-29,342.72
2012-08-30,339.57
2012-08-31,341.27
2012-09-04,339.25
2012-09-05,339.09
2012-09-06,348.39
2012-09-07,351.76
2012-09-10,349.08
2012-09-11,344.8
2012-09-12,344.15
2012-09-13,351.7
2012-09-14,353.51
2012-09-17,353.66
2012-09-18,357.8
2012-09-19,362.39
2012-09-20,362.7
2012-09-21,365.62
2012-09-24,373.29
2012-09-25,373.18
2012-09-26,375.32
2012-09-27,376.84
2012-09-28,375.84
2012-10-01,379.47
2012-10-02,377.08
2012-10-03,379.83
2012-10-04,382.59
2012-10-05,382.39
2012-10-08,377.51
2012-10-09,370.66
2012-10-10,370.89
2012-10-11,374.34
2012-10-12,370.98
2012-10-15,369.11
2012-10-16,370.96
2012-10-17,376.33
2012-10-18,346.2
2012-10-19,339.62
2012-10-22,338.07
2012-10-23,338.9
2012-10-24,337.39
2012-10-25,337.61
2012-10-26,336.31
2012-10-31,338.88
2012-11-01,342.51
2012-11-02,342.68
2012-11-05,340.2
2012-11-06,339.59
2012-11-07,332.31
2012-11-08,324.93
2012-11-09,330.28
2012-11-12,331.71
2012-11-13,328.29
2012-11-14,325.06
2012-11-15,322.42
2012-11-16,322.38
2012-11-19,332.86
2012-11-20,333.73
2012-11-21,331.69
2012-11-23,332.74
2012-11-26,329.34
2012-11-27,334.1
2012-11-28,340.56
2012-11-29,344.65
2012-11-30,347.88
2012-12-03,346.33
2012-12-04,344.22
2012-12-05,342.63
2012-12-06,344.27
2012-12-07,340.83
2012-12-10,341.43
2012-12-11,347.14
2012-12-12,347.48
2012-12-13,350.04
2012-12-14,349.67
2012-12-17,359.04
2012-12-18,359.19
2012-12-19,358.71
2012-12-20,359.83
2012-12-21,356.48
2012-12-24,353.43
2012-12-26,353.11
2012-12-27,351.83
2012-12-28,348.7
2012-12-31,352.37
2013-01-02,360.27
2013-01-03,360.48
2013-01-04,367.61
2013-01-07,366.0
2013-01-08,365.28
2013-01-09,367.68
2013-01-10,369.36
2013-01-11,368.61
2013-01-14,360.27
2013-01-15,361.11
2013-01-16,356.26
2013-01-17,354.33
2013-01-18,350.94
2013-01-22,350.12
2013-01-23,369.37
2013-01-24,375.7
2013-01-25,375.43
2013-01-28,373.96
2013-01-29,375.43
2013-01-30,375.51
2013-01-31,376.43
2013-02-01,386.35
2013-02-04,378.09
2013-02-05,381.44
2013-02-06,383.65
2013-02-07,385.53
2013-02-08,391.22
2013-02-11,389.75
2013-02-12,388.89
2013-02-13,389.97
2013-02-14,392.44
2013-02-15,394.96
2013-02-19,401.92
2013-02-20,394.75
2013-02-21,396.28
2013-02-22,398.36
2013-02-25,393.91
2013-02-26,393.59
2013-02-27,398.4
2013-02-28,399.1
2013-03-01,401.59
2013-03-04,409.22
2013-03-05,417.73
2013-03-06,414.14
2013-03-07,414.75
2013-03-08,414.21
2013-03-11,415.85
2013-03-12,412.26
2013-03-13,411.11
2013-03-14,409.24
2013-03-15,405.63
2013-03-18,402.39
2013-03-19,404.15
2013-03-20,405.83
2013-03-21,404.12
2013-03-22,403.64
2013-03-25,403.31
2013-03-26,404.69
2013-03-27,399.83
2013-03-28,395.61
2013-04-01,399.1
2013-04-02,405.0
2013-04-03,401.59
2013-04-04,396.05
2013-04-05,390.06
2013-04-08,385.98
2013-04-09,387.37
2013-04-10,393.61
2013-04-11,393.72
2013-04-12,393.55
2013-04-15,389.51
2013-04-16,395.2
2013-04-17,389.82
2013-04-18,381.52
2013-04-19,398.44
2013-04-22,398.56
2013-04-23,402.44
2013-04-24,405.21
2013-04-25,403.04
2013-04-26,399.21
2013-04-29,408.0
2013-04-30,410.75
2013-05-01,408.68
2013-05-02,413.26
2013-05-03,421.28
2013-05-06,429.17
2013-05-07,427.01
2013-05-08,435.18
2013-05-09,434.11
2013-05-10,438.47
2013-05-13,437.13
2013-05-14,441.89
2013-05-15,456.23
2013-05-16,450.25
2013-05-17,452.89
2013-05-20,452.57
2013-05-21,451.79
2013-05-22,443.05
2013-05-23,439.75
2013-05-24,435.03
2013-05-28,438.99
2013-05-29,432.53
2013-05-30,433.75
2013-05-31,433.98
2013-06-03,432.2
2013-06-04,427.95
2013-06-05,428.24
2013-06-06,430.71
2013-06-07,438.22
2013-06-10,443.45
2013-06-11,438.26
2013-06-12,434.36
2013-06-13,436.86
2013-06-14,435.89
2013-06-17,441.47
2013-06-18,448.63
2013-06-19,448.66
2013-06-20,440.72
2013-06-21,438.82
2013-06-24,433.27
2013-06-25,431.48
2013-06-26,435.19
2013-06-27,436.9
2013-06-28,438.54
2013-07-01,442.28
2013-07-02,439.51
2013-07-03,441.56
2013-07-05,445.08
2013-07-08,450.86
2013-07-09,450.93
2013-07-10,451.3
2013-07-11,458.4
2013-07-12,459.78
2013-07-15,460.62
2013-07-16,458.09
2013-07-17,457.56
2013-07-18,453.64
2013-07-19,446.63
2013-07-22,453.65
2013-07-23,450.21
2013-07-24,449.76
2013-07-25,442.19
2013-07-26,441.02
2013-07-29,439.49
2013-07-30,443.8
2013-07-31,442.22
2013-08-01,450.42
2013-08-02,451.59
2013-08-05,450.81
2013-08-06,446.61
2013-08-07,443.66
2013-08-08,444.66
2013-08-09,443.54
2013-08-12,441.1
2013-08-13,438.98
2013-08-14,433.28
2013-08-15,428.22
2013-08-16,426.86
2013-08-19,431.21
2013-08-20,431.09
2013-08-21,433.04
2013-08-22,435.22
2013-08-23,433.48
2013-08-26,431.58
2013-08-27,423.49
2013-08-28,422.69
2013-08-29,426.12
2013-08-30,421.87
2013-09-03,428.58
2013-09-04,434.19
2013-09-05,438.14
2013-09-06,438.15
2013-09-09,442.37
2013-09-10,442.68
2013-09-11,446.42
2013-09-12,444.86
2013-09-13,442.88
2013-09-16,442.22
2013-09-17,441.4
2013-09-18,449.97
2013-09-19,447.52
2013-09-20,449.87
2013-09-23,441.59
2013-09-24,441.76
2013-09-25,436.98
2013-09-26,437.45
2013-09-27,436.56
2013-09-30,436.32
2013-10-01,441.84
2013-10-02,442.34
2013-10-03,436.41
2013-10-04,434.55
2013-10-07,431.25
2013-10-08,425.24
2013-10-09,426.33
2013-10-10,432.5
2013-10-11,434.37
2013-10-14,436.42
2013-10-15,439.36
2013-10-16,447.34
2013-10-17,442.74
2013-10-18,503.82
2013-10-21,499.78
2013-10-22,501.62
2013-10-23,513.78
2013-10-24,510.86
2013-10-25,505.7
2013-10-28,505.6
2013-10-29,516.19
2013-10-30,513.29
2013-10-31,513.37
2013-11-01,511.6
2013-11-04,511.14
2013-11-05,508.85
2013-11-06,509.47
2013-11-07,502.09
2013-11-08,506.12
2013-11-11,503.41
2013-11-12,504.0
2013-11-13,514.31
2013-11-14,515.68
2013-11-15,514.85
2013-11-18,513.85
2013-11-19,510.69
2013-11-20,509.25
2013-11-21,515.1
2013-11-22,514.02
2013-11-25,521.01
2013-11-26,527.23
2013-11-27,529.57
2013-11-29,527.82
2013-12-02,525.27
2013-12-03,524.66
2013-12-04,527.11
2013-12-05,526.7
2013-12-06,532.94
2013-12-09,537.06
2013-12-10,540.3
2013-12-11,536.63
2013-12-12,532.98
2013-12-13,528.41
2013-12-16,534.49
2013-12-17,532.93
2013-12-18,540.35
2013-12-19,541.08
2013-12-20,548.26
2013-12-23,555.47
2013-12-24,553.84
2013-12-26,556.64
2013-12-27,557.11
2013-12-30,552.66
2013-12-31,558.26
2014-01-02,554.48
2014-01-03,550.44
2014-01-06,556.57
2014-01-07,567.3
2014-01-08,568.48
2014-01-09,563.01
2014-01-10,562.98
2014-01-13,559.39
2014-01-14,572.55
2014-01-15,572.17
2014-01-16,575.95
2014-01-17,573.12
2014-01-21,579.68
2014-01-22,580.33
2014-01-23,577.88
2014-01-24,559.82
2014-01-27,548.56
2014-01-28,559.41
2014-01-29,551.39
2014-01-30,565.58
2014-01-31,588.28
2014-02-03,564.6
2014-02-04,566.95
2014-02-05,569.47
2014-02-06,577.81
2014-02-07,586.52
2014-02-10,584.27
2014-02-11,592.87
2014-02-12,591.13
2014-02-13,597.71
2014-02-14,599.15
2014-02-18,603.18
2014-02-19,598.93
2014-02-20,599.81
2014-02-21,599.65
2014-02-24,603.99
2014-02-25,607.72
2014-02-26,607.81
2014-02-27,607.33
2014-02-28,605.56
2014-03-03,599.1
2014-03-04,605.19
2014-03-05,606.86
2014-03-06,607.53
2014-03-07,605.13
2014-03-10,603.52
2014-03-11,597.75
2014-03-12,601.4
2014-03-13,592.31
2014-03-14,584.21
2014-03-17,593.82
2014-03-18,603.37
2014-03-19,597.39
2014-03-20,596.34
2014-03-21,589.31
2014-03-24,576.8
2014-03-25,577.2
2014-03-26,563.87
2014-03-27,556.93
2014-03-28,558.46
2014-03-31,555.45
2014-04-01,565.61
2014-04-02,565.45
2014-04-03,568.18
2014-04-04,541.65
2014-04-07,536.68
2014-04-08,553.38
2014-04-09,562.6
2014-04-10,539.47
2014-04-11,529.15
2014-04-14,531.06
2014-04-15,534.97
2014-04-16,555.02
2014-04-17,534.63
2014-04-21,527.17
2014-04-22,533.35
2014-04-23,525.5
2014-04-24,523.72
2014-04-25,514.77
2014-04-28,515.73
2014-04-29,526.26
2014-04-30,525.22
2014-05-01,529.9
2014-05-02,526.48
2014-05-05,526.36
2014-05-06,513.73
2014-05-07,508.56
2014-05-08,509.6
2014-05-09,517.31
2014-05-12,528.47
2014-05-13,531.63
2014-05-14,525.21
2014-05-15,518.56
2014-05-16,519.2
2014-05-19,527.41
2014-05-20,528.32
2014-05-21,537.46
2014-05-22,543.57
2014-05-23,551.19
2014-05-27,564.4
2014-05-28,560.14
2014-05-29,558.55
2014-05-30,558.36
2014-06-02,552.41
2014-06-03,543.45
2014-06-04,543.17
2014-06-05,552.38
2014-06-06,554.81
2014-06-09,560.58
2014-06-10,559.02
2014-06-11,557.31
2014-06-12,549.84
2014-06-13,550.25
2014-06-16,542.79
2014-06-17,541.52
2014-06-18,551.85
2014-06-19,553.38
2014-06-20,554.84
2014-06-23,563.4
2014-06-24,563.07
2014-06-25,577.07
2014-06-26,574.42
2014-06-27,575.66
2014-06-30,573.7
2014-07-01,581.07
2014-07-02,580.74
2014-07-03,583.13
2014-07-07,580.66
2014-07-08,569.53
2014-07-09,574.5
2014-07-10,569.54
2014-07-11,577.59
2014-07-14,583.27
2014-07-15,583.18
2014-07-16,581.06
2014-07-17,572.16
2014-07-18,593.45
2014-07-21,587.86
2014-07-22,593.11
2014-07-23,594.35
2014-07-24,591.73
2014-07-25,587.41
2014-07-28,588.98
2014-07-29,584.01
2014-07-30,585.81
2014-07-31,570.03
2014-08-01,564.52
2014-08-04,571.58
2014-08-05,563.52
2014-08-06,564.82
2014-08-07,561.82
2014-08-08,567.21
2014-08-11,566.33
2014-08-12,561.19
2014-08-13,573.21
2014-08-14,573.08
2014-08-15,571.91
2014-08-18,580.57
2014-08-19,585.25
2014-08-20,582.89
2014-08-21,581.77
2014-08-22,580.96
2014-08-25,578.61
2014-08-26,576.28
2014-08-27,569.44
2014-08-28,567.64
2014-08-29,570.03
2014-09-02,575.75
2014-09-03,576.36
2014-09-04,580.39
2014-09-05,584.48
2014-09-08,588.11
2014-09-09,579.42
2014-09-10,581.5
2014-09-11,579.76
2014-09-12,574.04
2014-09-15,571.53
2014-09-16,578.36
2014-09-17,583.17
2014-09-18,587.66
2014-09-19,594.45
2014-09-22,585.76
2014-09-23,579.54
2014-09-24,586.38
