group_id,name,category_id,city_id
1668052,Southern Comfort for GRITS (Girls Raised In the South),31,94101
1668839,Bot UX,34,94101
1669000,Girl Develop It NYC,34,10001
1669064,Bay Area Arts and Music Meetup,1,94101
1669085,The Shamanic Path,22,94101
1669259,The Chicago Natural Hair and Skin Meetup,8,60601
1669440,Social Workers Networking and  LSW Exam Study Groups,33,10001
1670220,Gay Dads Chicago,12,60601
1670529,U.S.-China Business Opportunity Group,2,10001
1670561,JUS US GIRLFRIENDS NY,31,10001
1670583,New York Friends of India,31,10001
1671115,The Monroe Institute - Chicago chapter,22,60601
1671339,AgiLe AngLe Chicago,34,60601
1671433,NYC Museum Professionals,2,10001
1671789,"The Inspired Word NYC Open Mic - Poetry, Music, Comedy",1,10001
1672209,Eat Me! Chicago,31,60601
1672466,NYC 49ERS' LEGION OF FANS,32,10001
1672474,Awakening The Third Eye Workshop,22,10001
1672548,Karaokaholics,31,10001
1673005,Hack && Tell,34,10001
1673235,S.W.A.G. Enterprises,12,10001
1673270,Nob Hill SF,9,94101
1673751,Outdoor Plein Air Painting Classes New York and Central Park,1,10001
1674492,"Moving, Dancing and Breathing for Meditation, I-OM Circle",2,94101
1674984,NYC Apps,34,10001
1675483,nycdevops,34,10001
1675745,"SF Bay Area Philadelphia Sports Fans -Eagles,Phillies,Flyers",31,94101
1676167,Hacks/Hackers Chicago,34,60601
1676391,Incredible Food + Wine Experiences for Television,10,94101
1677740,Social Media for Small Business,34,10001
1678067,Chicago Spaniards,31,60601
1678122,Shapeways,2,10001
1679210,San Francisco Python Pub Night,34,94101
1679868,Empathy Cafe,14,10001
1679962,New York Cosmopolitan Outings & Parties,31,10001
1679980,NYC PhoneGap & iPhone Software Developers,34,10001
1680119,NYC Holistic Yoga Social Forum,16,10001
1680295,Antique Rugs and Oriental Rugs,15,10001
1680450,Chicago Accent Reduction Meetup Group,16,60601
1680805,I wanted to do that...Just not alone!!,31,10001
1681135,The New York Female Hispanic Small Business Owner Meetup,2,10001
1681402,Chicago Machine Learning Study Group,34,60601
1681827,West Coast Soccer,32,94101
1683009,Chicago Sports Fans in the Bay Area,32,94101
1683364,Social Indians Network (S.I.N.),31,10001
1683370,Happy People Social Club,34,60601
1684051,My Happy Finds Asian Meetup Group (MHF),30,10001
1684496,Chicago IA/UX,34,60601
1684506,Chicago Single,31,60601
1684772,Tech 2025,34,10001
1685047,The NYC Acoustic Guitar Forum,2,10001
1685859,NYC.JS,34,10001
1686197,Influencers Week Meetup Group,34,60601
1686207,Fun in The City! Single Entrepreneurs Ready To Mingle!,31,10001
1686895,SF Bay Area Atlassian User Group,34,94101
1686920,Chicago New in Town (or not so new),31,60601
1687306,Drinking Team with a Reading Problem,18,60601
1687516,San Francisco Sings,21,94101
1687517,Scene-Free LGBT Chicago,12,60601
1687718,Women of San Francisco,31,94101
1687797,The Far Northside Co-Ed Book Club,18,60601
1688017,NYCNJ Forex and Futures Education Group,2,10001
1688412,ArchCamp,34,94101
1688687,Evenings and Weekends in New York City,31,10001
1688712,"Say YES to Your Life, Manhattan!",14,10001
1688887,Manhattan Mamas,25,10001
1689086,Swap The Biz NYC Business Networking Group,2,10001
1689425,Professional Women's Alliance Club of New York City,2,10001
1690232,NEW YORK ITALIANS,16,10001
1690730,Budget Adventures,23,60601
1691571,Data Visualization Group in the Bay Area,34,94101
1691591,NYC Young LGBT Geeks and Gaymers Meetup Group,29,10001
1692100,Community Managers Meetup,34,10001
1693125,The San Francisco Couchbase Group,34,94101
1693697,Enticing Adventures NY!!,23,10001
1693722,Bay Area Android Developer,34,94101
1694184,"!!Classic Rock, NYC!!",21,10001
1694472,NY DANCE PARTIES,5,10001
1694750,Chicago Quantified Self,34,60601
1695538,Jenkins Developers and Users Meetup Group,34,94101
1695578,Network After Work - San Francisco Networking Events,2,94101
1695657,The Gnostic Academy of Chicago,22,60601
1695778,Green City Challenge,4,10001
1696017,HTML5 Users Group,34,94101
1696101,DevOps Chicago,34,60601
1696922,R080T$,6,10001
1697653,NYC Post Production,20,10001
1697730,The San Francisco Toy Camera Meetup Group,27,94101
1698245,NY Connect and Grow Business Networking,2,10001
1698706,Chicago Health and Wellness Events,2,60601
1699649,UWS Startup Meetup,34,10001
1699995,Taiwanese American Professionals - San Francisco (TAP-SF),16,94101
1700984,NY Christians & Friends,28,10001
1700990,Lean Over,34,94101
1701338,NY Perl Mongers,34,10001
1701725,The Art of Intuitive Photography,27,10001
1702467,Hackers and Hustlers - New York,34,10001
1703132,Bay Area Outdoor Adventures Group,23,94101
1703144,Floor Traders Club (Chicago),2,60601
1703148,SF Ski & Social Meetup Group,31,94101
1703207,Bootstrappers Breakfast - Chicago,34,60601
1703354,NYC Bible Groups,28,10001
1703379,Sound Healing Chicago,14,60601
1703667,Upscale Events: NYC Interracially Married Black Women,16,10001
1703842,Chicago Futures and Forex Traders Network,2,60601
1703973,[New York Co-Ed]  Basketball for the Vertically Challenged,9,10001
1704276,LaGrange-Chicago Business & Professional Women (BPW),2,60601
1704726,Startup Weekend Chicago,34,60601
1705299,The Filipino Martial Arts Group,9,10001
1705868,Ladies who Surf - San Francisco Bay Area,31,94101
1706303,Shut Up & Write! NYC,36,10001
1706782,Social Media & Community for Restaurants & Bars,2,10001
1706868,Chicago SAHM Organizers,25,60601
1707170,Engineers Creatives Architects Multi-disciplined Networking,34,94101
1707405,Automated Trading,2,10001
1707537,GeoMeetup,34,94101
1707682,EWC: A Nonprofit all about  WOMEN-CHILDREN-FAMILY,2,60601
1707993,San Francisco Blog And Entrepreneur's Club,34,94101
1709021,Breathe Meditate Live Chicago,14,60601
1709173,Miami Dolphins Fans of NYC,32,10001
1709331,The Chicago Cloud Computing Meetup Group,34,60601
1709849,NYC Lean/Kanban,34,10001
1709944,SF Bestseller Book Club,18,94101
1709982,NYC Language Exchange,16,10001
1709983,Hyde Park Book Club,18,60601
1710114,San Francisco - Manjushri Lineage Buddhist Group,28,94101
1710786,Cuddle Party New York City,31,10001
1711814,"Life, Drinks, and Poker",31,94101
1712197,Volunteers for Susana A. Mendoza,4,60601
1712211,Greater Chicagoland UFO Meetup,24,60601
1712529,ChildFreeNYC,17,10001
1712755,Oneness Awakening Blessing,22,60601
1713225,BroCon,2,10001
1713622,Emerging MarTech,34,10001
1714061,San Francisco Chicago Bears Fans -Bear Down!!,32,94101
1714113,Passive House Alliance Chicago,4,60601
1714562,PLVSH Fashion Meetup NYC,8,10001
1714747,Chicago Friars Ski & Bike Club,31,60601
1716142,ASTA Midwest Chapter Meetup Group,23,60601
1716269,The Horror Of It All...,20,10001
1716311,Artists' Rights Movement (ARM) / New York Chapter,4,10001
1716555,When the night becomes magic...night photography in NYC,27,10001
1716666,NY Mostly Go Club,11,10001
1716720,NYC Nodejs,34,10001
1716866,German Entrepreneurs in New York,16,10001
1717206,FindSpark,2,10001
1717536,Chicago Chapter of American Singles Golf Association,30,60601
1718137,Ex-Meetupers Unite!,4,10001
1718539,The New York Entrepreneur Exchange & Networking Club,2,10001
1719006,Advanced Chinese Conversation,16,10001
1720048,WordPress 4 us,2,94101
1720080,"Kids/Youth & Camping, Hiking, Backpacking, Caving (KYCHBC)",25,10001
1720389,A.R. Drone,26,10001
1720743,New York City Navisworks User Group,30,10001
1721111,JavaSIG,34,10001
1721224,Biohackers San Francisco,14,94101
1721329,The Soaring Entrepreneurs Club of New York City,2,10001
1721558,NYC Fashion Photographer Group,27,10001
1721704,SEMPO (Search Engine Marketing Professional Org.) Chicago,34,60601
1722182,5-day iOS 11 Developer Training Class in Swift,34,94101
1722275,Choos & Cocktails - 30's Ladies Group,31,10001
1722633,NorCal Snowboarders: SF,23,94101
1722800,Women Entrepreneurs and Professionals Network,2,10001
1722850,MORE for Gay Men,12,60601
1722890,Theatre Maniacs,1,10001
1723236,WebGL Developers Meetup,34,94101
1723736,Chicago French Language Culture,16,60601
1723784,Michigan Avenue Toastmasters,6,60601
1724004,Polski Klub Wysokogrski w USA,23,10001
1724725,San Francisco Newbies in their 20s,31,94101
1724909,SEO and Social Media Marketing Academy,2,10001
1725186,The Test Success NYC TOEFL iBT Meetup Group,34,10001
1726020,Marketing & Advertising Professionals Job Search Support,2,10001
1726236,San Francisco Community Managers,4,94101
1726395,The San Francisco French Speakers Happy Hour,16,94101
1726496,Chicago MongoDB User Group,34,60601
1727146,Bay Area Agile Coaching Circles,34,94101
1727484,Childfree and loving it!,31,60601
1727503,National Writers Union - New York Metropolitan Area,36,10001
1727889,Handbag Designer 101,2,10001
1727956,The New York DaRk siDe Horror Group,20,10001
1728639,Grab a Game - Chicago Volleyball,32,60601
1729100,"Bay Area Breathwork, Raw- Vegan Food and Meditation Circle",14,94101
1729164,Travel 2.0,2,10001
1729895,"20-30's Women, See & Be Seen, making a Difference",31,10001
1729928,The New York City International Social Group! ,31,10001
1730008,Google NYC Tech Talks,34,10001
1730018,jQuery NYC,34,10001
1730541,Digital Signage,34,10001
1730552,The Pregnant New Yorker,25,10001
1731290,Lesbian & Bi-Sexual Professional Women of Color,12,10001
1731294,Open Source Fashion,2,10001
1731388,New York Angels Education Meetup,2,10001
1731425,Chicago Guitarists,21,60601
1731865,Bay Hip-Hop,31,94101
1731963,San Francisco Hadoop Users,34,94101
1732010,20s/30s Book Readers,18,60601
1732451,New York City F# User Group,34,10001
1732947,Chicago Whitewater Association,23,60601
1733082,Perks of Being a Theatre Lover,1,10001
1733168,Love to Travel - Photography Workshops - NYC,27,10001
1733753,Node.js Club SF,34,94101
1733916,Bay area Hockey fans!,32,94101
1734606,Cassandra Chicago,34,60601
1734969,Litereati - Adventures for Chicago Foodies,10,60601
1735259,Fit in the City,9,10001
1735322,NYC Vegetarian and Vegan Families,25,10001
1735491,Free Comedy and New Friends NYC!,31,10001
1735508,New York Power Team,2,10001
1735574,ONA/SF,34,94101
1735610,Healthy Living Chicago,21,60601
1736479,New York Multi-Family (Apartment) & House Investor / Mentor,2,10001
1736999,"! BOOZY BOOKWORMS, MOVIES, FRIENDS, & SOCIAL EVENTS!",18,10001
1737392,Silicon Valley Groovy/Grails Centro,34,94101
1737397,Sew You Know Sewing Group,15,60601
1737599,Genuine girlfriends of Manhattan & Brooklyn  20's early 30's,31,10001
1737715,Bay Eats,10,94101
1738176,Mercy Soccer Club,32,60601
1738297,Qt chapter - Silicon Valley,34,94101
1738379,"eBooks, eReaders, and Digital Content Publishing",34,10001
1739275,GeoDev Meetup Group - Northeast,34,10001
1739366,The South Loop Cashflow Meetup Group,2,60601
1740409,San Francisco Soul Music Group,21,94101
1740513,NYC Fantasy and Sci-Fi Book Club,29,10001
1741214,The Chicago Loop Happy Hour Group,30,60601
1741277,"Revolutionary Vocal Training for Singers, all levels",21,10001
1741439,Photozz - Profitable Photography Meetup,27,10001
1742285,Chicago .NET User Group [ CNUG 2.0 ],34,60601
1742453,NYC Hotel & Social Media Meetup (Hotel Managers Forum),2,10001
1743041,"Volumetric Society of NYC - Immersion, Biometrics, Sensors +",34,10001
1743223,"SoccerFours (co-ed, pickup, drop-in soccer games)",32,94101
1743436,"Adult ADHD Success Strategies, with Gina Pera",33,94101
1743490,Witch City Chicago,22,60601
1744183,NYC Open Mics and Performances,21,10001
1744660,Rat Hockey Chicago,32,60601
1744758,OpenStack New York,34,10001
1745408,Christian Singles Mingle,28,10001
1746178,San Francisco Guitar Lessons with Carrie Love,21,94101
1746189,Songwriting!,21,94101
1746465,SF Bay Area Siberian Husky Meetup!,26,94101
1746476,SF Bay Area 3D Vision & Kinect Hacking,34,94101
1746613,"SF in SF - Science Fiction, San Francisco - A perfect fit!",29,94101
1746717,Systemic Family Constellations in Chicago,14,60601
1746718,J.K.O (Just Knock Out!) Running,9,10001
1746775,Support Group for Christians in Fashion,28,10001
1746864,Ecommerce Meetups,34,10001
1746973,The Jolly Thirteen Club,28,10001
1747174,Enlightened Spirit,22,10001
1747184,Grab a Game - Chicago Tennis,32,60601
1747482,Day Trading -- Futures and Forex,2,10001
1748515,LispNYC,34,10001
1749753,The Haymarket Society,13,60601
1749805,"Marketing, Advertising and PR Group",2,10001
1750258,San Francisco City Steps,23,94101
1750312,San Francisco Homebrewers Guild,10,94101
1751034,San Francisco Amazon Web Services Group,34,94101
1751326,NYC Technology Startups,34,10001
1751506,CURLS in the City Meetup Group!,8,10001
1751603,Christmas Carol Singers,21,94101
1751641,NYC SINGLES over 40 MOVIE& BRUNCH &DINNER CLUB!!!,20,10001
1751864,Microsoft Azure User Group - NYC,34,10001
1752350,SOMETHING TO SING ABOUT IN NEW YORK,21,10001
1752830,REAL Estate Investing for THE AVERAGE JOE!,2,10001
1752853,Chicago Improv Practice Group,1,60601
1752857,Eckhart Tolle & Other Contemporary Teachers  - San Francisco,22,94101
1752910,The Network - Black Urban Social & Professional Connections,31,10001
1753199,San Francisco Technology Startups,34,94101
1753252,New York Trail & Ultra Running,23,10001
1753503,Chicago Natural Beauty Meetup,8,60601
1753695,GnosticNYC,22,10001
1754143,Entrepreneurs and Professionals Network of New York,2,10001
1755011,SF Scala,34,94101
1755448,Math for Math's Sake!,6,10001
1755480,NYC Soccer Collective,32,10001
1755517,NYCSC Women Soccer Players,32,10001
1756051,Ember.js NYC,34,10001
1756296,Channeled Workshops with Medium Paul Selig,22,10001
1756668,The MBA Journey 4 Learning & Earning - Meetup,2,10001
1756768,Thinking outside of the cubicle,2,94101
1756983,Young Entrepreneurs and Professionals Network,2,10001
1757084,Bowling for Fun in NYC,31,10001
1757543,NYCSC Polar Bear Soccer,32,10001
1758888,San Francisco Puppet  User Group,34,94101
1759095,"Harlem Art Circle NYC: Sew Wearable Art Pieces,Bags,Imagine",15,10001
1759335,NYC 20's 30's -- ALL-THINGS-AWESOME  --,31,10001
1759622,Classical Music Friends in the Bay Area,21,94101
1760116,Tribe Of Singles Meetup Group,30,60601
1760122,MySQL New York Meetup,34,10001
1760474,The New York VortexHealing Meetup Group,22,10001
1760874,20/30 something book club,18,10001
1760945,Vim Chicago,34,60601
1761203,Best Practices,2,10001
1761388,NYC User Experience,34,10001
1761523,San Francisco Fighting Illini Sports Fans,32,94101
1761575,Community Manager Breakfast,2,94101
1761684,NYC Filmmakers Lounge,31,10001
1761829,San Francisco BeMyApp WeekEnd,34,94101
1761852,Synths & Samplers (Chicago Hip Hop Producer's),21,60601
1762568,NYC Area  Friends of JRR Tolkien & Fantasy,29,10001
1762737,Women in Cleantech & Sustainability,4,94101
1762796,"Hardcore Hikers of New York, Unite!",23,10001
1763231,The Actors Theatre Workshop,6,10001
1763472,Bay Area SketchUp,34,94101
1763479,Asian Wanderlust Girlfriends,2,10001
1763589,ONA NYC,34,10001
1763610,Bay Area Nerd Girls,29,94101
1763980,Startup Dim Sum,34,10001
1764267,Chicago Startup Pitch Night,34,60601
1764299,NYC Entrepreneurs Focused on The Bottom Line Meetup!,2,10001
1764305,Awakening SF,22,94101
1764358,Lean Back,34,94101
1764460,"Blue Flowers Tho! ==>!@#$%^&*()~`|}{} Grhic/.,<>:",31,10001
1764885,Opportunities for NYC Technology & Finance Professionals,34,10001
1764957,Kirtan Yoga & Bhagavad Gita As It Is Discourses -- NYC,22,10001
1765528,PREPPING IN THE CITY,4,10001
1765861,TEDxMeetup NYC,6,10001
1765929,NEW YORK COSPLAYER NETWORK!,29,10001
1766429,Bay Area Naked Club Nature Outings and Events,17,94101
1766833,Complete Chocolate Wives & Girlfriends of NY & NJ,2,10001
1767063,RailsBridge Chicago,34,60601
1767206,Students and Professionals in Mental Health Fields,16,10001
1767498,Hellenic Young Professionals of NYC,16,10001
1767770,Chicago MST3K Group,20,60601
1768259,Tap into Magic In Your Biz And Life,14,94101
1768467,Interpersonal SF,14,94101
1768471,Chicago concert goers,21,60601
1768544,NYC.rb,34,10001
1768658,On Top of The Cloud: Salesforce.com MeetUp,34,94101
1768933,NYC Jewish Tech Meetup,34,10001
1769444,Eclipse,34,94101
1769557,Bay Area International Development Group,4,94101
1770111,New York Wanna Do,31,10001
1770201,NCC Group Security Open Forum - San Francisco,34,94101
1770293,Pick-Up Basketball with LTS Chicago,32,60601
1770379,I LOVE ITALIAN FOOD,31,10001
1770460,Brainy Activities(Affordable kids Classes/Activities in NYC),25,10001
1770593,Out Professionals,12,10001
1771009,Determined Entrepreneurs Accelerating Their Startups Meetup!,2,10001
1771155,Branded Entertainment - NYC,2,10001
1771380,CheapEats/EthnicEats,31,10001
1771541,Black Girls United*,31,10001
1771542,NY World's Fair! COME BACK TO THE FAIR!,1,10001
1771690,Colombianos in the San Francisco Bay Area,31,94101
1772029,United Wrestling Fans of New York City,32,10001
1772086,The New York Creative Group,34,10001
1772396,Mobile Monday Chicago,34,60601
1772652,NYC LADIES INCORPORATED,31,10001
1773180,San Francisco Flag Football,32,94101
1773356,NYC Democratic Socialists of America,13,10001
1775358,Bump Club and Beyond,25,60601
1775479,Chicago Big Data,34,60601
1775657,SF Young Professionals Book Club,18,94101
1775911,SnowPals.org: SF Bay Area / Tahoe Ski & Snowboard Community,23,94101
1776167,No-Drama Crossword Game Club,11,10001
1776227,NYC Big Data Meetup,34,10001
1776316,Bay Area Britpop,21,94101
1776330,BenchMarks in San Francisco,2,94101
1776772,International Potluck Dinner Parties,10,94101
1777115,Active/Lucid Dreaming Group,22,60601
1777363,The San Francisco Scuba Diving Group,23,94101
1777521,San Francisco Ruby on Rails Group,34,94101
1777816,Visionary Marketing Strategists & Leaders New York Meetup,2,10001
1777830,Pivotal NY Tech Talks,34,10001
1778050,NYC Family Office Networking Events,4,10001
1778450,Little Dog Friends Network (Bay Area),26,94101
1778533,AfroJam,31,10001
1778825,The Asian-American Entrepreneurs Network,2,10001
1779467,Harlem Collective with Lesbians of Color,12,10001
1779684,Little Bird Creations - Art Journaling & Mixed Media Art,15,10001
1779728,Collaboration Alley,2,94101
1779978,The Art of Active Networking -New York,2,10001
1780061,Excel In Accounting,2,94101
1780291,Cannabis Society of California,14,94101
1780576,Chicago Node.js,34,60601
1780638,Art Appreciation and Philosophy,6,60601
1781249,Bay Area Tech / Social Media Startup PR group,34,94101
1781275,NEWYORK CITY SINGLES SOCIAL,31,10001
1781593,Soma Arts: A Circle of Men,14,60601
1781780,NYC Mobile Forum,34,10001
1781808,Bay Area NLP (Natural Language Processing),14,94101
1782060,Chicago CiviCRM Meetup,34,60601
1782198,Bay Area Photography Events,27,94101
1782666,Fantastic 50s Plus,23,94101
1783208,Craft Labs,15,94101
1783262,NYC GRINDHOUSE!,20,10001
1783730,"Drinking with Strangers - New York (6,000+ members)",31,10001
1783779,New York Sound Engineering,34,10001
1783897,New York Meditation group Union Square based on The Message,14,10001
1784346,San Francisco New and Expecting Mothers Group,25,94101
1784773,Immodest Proposals NYC,6,10001
1785065,GoldNeighbors @NewYork,2,10001
1785298,SF Startup  Venture & Investor Network,34,94101
1786474,Chicagoland Women's Motorcycle Riders Meet Up,3,60601
1786673,Africa & Friends in the Bay Area,31,94101
1786733,New York Brazilian Film Group,16,10001
1786843,Better Relationships Group,30,94101
1786987,Art + Fashion Shows in New York City,2,10001
1787271,We Are Change NYC,13,10001
1787358,San Francisco Ukulele Rebellion!,21,94101
1787611,Female Artists of San Francisco,1,94101
1787911,Chicago Sencha User Group,34,60601
1788311,SILLY DATE! NEW YORK,31,10001
1788482,Startup Selling - SF & Silicon Valley,2,94101
1788730,Advanced Amazon Web Services (AWS),34,94101
1788798,Identity House New York City,12,10001
1788816,Folk Music NYC,21,10001
1788858,Let's Eat Something Extraordinary,10,94101
1789022,Finance Club of New York City,2,10001
1789024,The NYC AoT (Apps of Things) Meetup,34,10001
1789108,Can Someone Else Do It?,27,10001
1789256,PublicRelationsCares.org,4,10001
1789319,Great Books Discussion Groups of San Francisco,18,94101
1789333,SF Silverstripe,34,94101
1789355,NYC Asian Social Group,16,10001
1790117,Belle Noire,31,94101
1790128,In Search of the Miraculous,22,60601
1790583,Finance and accounting networking (FAAN),2,60601
1790921,"Monetizing Video - Advertising, Marketing and Syndication",2,10001
1790963,US Artists Meetup,1,10001
1791259,The New York Mexican Food Lovers Group,10,10001
1791462,ALLCREATIVE NY,20,10001
1791553,NYC Junto,13,10001
1791747,Code Meet Print (NY),34,10001
1791820,TechCentralSF,34,94101
1792217,Downtown Tech Breakfast,34,10001
1792663,NYC Hiking Walking & Networking Events Meetup,31,10001
1792702,NYC Mobile Product Management,34,10001
1792777,SocialTV NYC,13,10001
1793124,Business Chinese Professional Club,16,10001
1793184,Technical Securities Analysts Association - San Francisco,2,94101
1794037,NYC Cassandra User Group,34,10001
1794114,New York City/NJ  Korean Food and Social!,10,10001
1794118,The International Supper Club of Chicago,10,60601
1794160,NYC Kiteboarders,23,10001
1794684,"NYC Contemporary Art Lovers, Promoters & Opportunity Seekers",1,10001
1794792,The LGBT Business Network,2,10001
1794925,We Have Tablets,34,94101
1796035,Baller Lunches,31,10001
1796126,NYC Business Owners & Angel Investors Group,2,10001
1796673,SF Opera Attendee. Parliamo Italiano alla spiaggia!,15,94101
1796709,Lean Startup Meetup Organizers,34,94101
1796913,I Meditate NY,14,10001
1796963,Black Founders of San Francisco Bay Area,2,94101
1797058,Hyde Park Area Parents,25,60601
1797248,TechShop San Francisco (SOMA),34,94101
1798001,Chicago Novice Poker Player Club,11,60601
1798161,NYC Grailwood Coven - Open Events,28,10001
1798334,Education Tech Events Meetup,34,10001
1799087,The New York  - Fashion  Charity Events,1,10001
1799155,Hoarders-No-More,33,10001
1799247,NYC Vegans: Brooklyn + Manhattan Dinners + Outings,10,10001
1799642,Pinwheels,25,60601
1799771,Soma Arts: Kundalini Yoga and Awakening,14,60601
1799925,Upper West Side Jewish Moms & Babies (Hebrew Sing and Sign),25,10001
1799994,How To Survive And Prepare For Any Urban Disaster,6,10001
1800430,Bay Area Software Engineers (BASE),34,94101
1801877,NY / CMU Technology & Entrepreneurship Meetup,34,10001
1801878,New York Lady Magpies,9,10001
1802473,TennisSF.com | The San Francisco Tennis League,9,94101
1802511,SOCCER TRAINING - Adult Soccer Lessons & Bootcamps NYC,32,10001
1802703,The New York Girly Book Club,18,10001
1803502,Analytics and Data in Financial Services,34,10001
1803655,iBreakfast/iEvening for Entrepreneurs,2,10001
1803729,NYC Lesbian Social and Travel Group,12,10001
1803833,Happy Hour Guitar,21,10001
1803885,Dogpatch Labs NYC Event Series,34,10001
1804579,#techdrinkup,34,10001
1804664,Attorney Referral Network,2,10001
1804683,NYC SketchUp User Group,2,10001
1804692,Carboholics and Carnivores,10,94101
1805389,Natural Movement NYC,9,10001
1805423,New York Mark Groups,14,10001
1805661,SITC  Singles in the City  Born 1960>1979,30,94101
1805676,SUPA Product Talks SFBay,34,94101
1806212,Biker Entourage,3,10001
1806459,The New York Online Trading Education Network,2,10001
1806583,"KIZOMBA/SEMBA - NEW YORK, NEW JERSEY",5,10001
1806594,The Upper West Side Book Club,18,10001
1806922,"Messianic Believers In The Bay Area,CA of Y'shua (AKA Jesus)",28,94101
1807057,New York Social Sail + Fun Getaways,23,10001
1807123,Gay Guys Over 40 - Bay Area!,12,94101
1807639,We Band Together,21,60601
1807738,Qigong NYC (aka Chi Kung) - Energy Health Fitness,14,10001
1807942,The San Francisco Spiritual Experiences Group,22,94101
1808252,New York FileMaker Pro Developers' Group,34,10001
1808500,Recreational Beach Volleyball,32,10001
1809097,Shaolin Five Animal Kung Fu NYC,14,10001
1809295,NYC Outdoor Fitness/Natural Movement,23,10001
1809892,Pokemon DS Meetup NYC,11,10001
1810078,Dharma Drink: the hangout for Buddhists (& like minded),14,10001
1810145,Mondo Culto - The NY Cult Film Meetup,20,10001
1810358,Lemonade Heroes,2,10001
1810954,"The 30's, 40's & 50's NYC Fun Club",31,10001
1811081,"Vidas, Sueos y el Sonido De Alma",22,10001
1811083,SF Board Game Geeks,11,94101
1811126,NYC : future digital engagements group : UX + Tech + Devices,34,10001
1811151,BronyCon,20,10001
1811357,Ping Identity User Group - Bay Area,34,94101
1811614,San Francisco DevOps,34,94101
1811699,New York Animal Rights Alliance America,26,10001
1812417,NY Dinner Parties: Group Cooking and Fine Dining! (20s-30s),10,10001
1813670,NYC Parents of Children with Cerebral Palsy,25,10001
1813697,BEST CLUBS in NYC - FREE DRINKS every night!,31,10001
1814370,Voluptuous Beauty Worldwide,31,10001
1814383,NY RECYCLE REVAMP FASHIONS,4,10001
1814389,Algorithmic Trading Factory,34,10001
1814871,Chicago Coed Slowpitch Softball Group,32,60601
1814947,The San Francisco Gay and Lesbian Meditation Group,12,94101
1815326,Import Export Meetup NY and NJ,2,10001
1815665,Together- where couples meet couples,31,10001
1815749,The Clarion Call -  All you need to know,14,10001
1816053,Chicago Indie Girls,15,60601
1816150,Fun People in NYC,30,10001
1816189,Erlang NYC,34,10001
1816221,"NYC Indie-Foreign Film, Food & Wine",10,10001
1816244,Holistic Parents NYC Upper West Side,25,10001
1816340,Bay Area Boomer Backpackers (and more),23,94101
1816549,Fabulously Famous Business Owners Meetup!,32,10001
1816713,Indian chickitas :) in NYC/NJ  !!,31,10001
1816794,Free Divorce Support - San Francisco,33,94101
1816987,The Founding Moms' Exchange: San Francisco!,2,94101
1816998,UFO - DISCLOSURE NETWORK NEW YORK,24,10001
1817058,NYC Novice Video Makers Meetup,20,10001
1817594,San Francisco International Travelers,31,94101
1817647,Location Based Marketing Association of San Francisco,2,94101
1817704,"Sing and Sign Playdate with Baby & Moms Upper West Side, NYC",25,10001
1817843,Chicago Chronic Pain Support Group,14,60601
1818471,SF Bayarea Machine Learning,34,94101
1818849,Logging,34,94101
1819283,Chicago Women Developers,34,60601
1819654,San Francisco Cloud Computing Meetup,34,94101
1820390,Bnei Baruch Kabbalah Study Group of New York,22,10001
1820409,The New York Meet The Chef Meetup Group,10,10001
1821047,Game and App Devs,34,94101
1821083,NY ECommerce Lounge Meetup,34,10001
1821111,Bay Area Haskell Users Group,34,94101
1821156,NYC Electronic Music Producers,21,10001
1821487,Habit Design,14,94101
1822317,NYC Moms of Multilingual Squirts (MOMS),16,10001
1822561,SuccessCircles,2,10001
1822633,Pakistanis in San Francisco Bay Area,16,94101
1823535,"Freemasonry for Men and Women in San Francisco, California",6,94101
1824079,Developing a Peaceful Mind: Buddhist Meditation for Everyday,14,10001
1824115,Balanced View San Francisco,14,94101
1824775,NYC Gay Photographers,12,10001
1825059,Your Filipino Professionals Association,2,94101
1825139,The NYC Adobe After Effects Meetup Group,20,10001
1825462,SF Data,34,94101
1825666,Northwestern Queens Paranormal Research Group (NQPRG),24,10001
1825707,Pharmaceutical Interactive Advertising Group,34,10001
1825720,NY/NJ User Experience Design & Strategy Group,34,10001
1825762,San Francisco Bay Area Environmental Professionals Group,4,94101
1827211,"BE, DO, HAVE ANYTHING YOU WANT IN YOUR LIFE!",14,10001
1831521,UNA SERATA TRA AMICI,16,10001
1834271,Silicon Valley Forum Emerging Tech Forum,34,94101
1834641,Our Common Bond -  Boomer Women 60+,4,94101
1835421,The Society of Libertarian Entrepreneurs (NYC),2,10001
1835991,LGBT 20Something NYC,12,10001
1839031,SF Tech Ladies,2,94101
1846831,Chicago Girlfriends (20s - 30s),31,60601
1849451,Adobe Global Community | New York,34,10001
1849851,NYC Mobile Apps,34,10001
1851071,The Human Trafficking Awareness Council,4,10001
1851361,The Future of Accounting Meetup,2,94101
1851941,Midtown Mamas,25,10001
1860651,NYC Filmmakers and Actors Meetup,20,10001
1860731,Transformational Group Healing Workshops,22,10001
1863361,Upscale Indian Happy Hours,31,10001
1866081,SF  / Silicon Valley Startup Marketing And Business Events!,34,94101
1868141,The Artbeat,1,10001
1869021,"Past Lives, Dreams, Soul Travel throughout New York",22,10001
1871871,Christian Party of America (NY),13,10001
1873121,New York Lesbian 'Coming Out Later-in-Life' Meetup Group,12,10001
1876871,NY Graph Meetup,34,10001
